"Track URI","Track Name","Album Name","Artist Name(s)","Release Date","Duration (ms)","Popularity","Explicit","Genres","Record Label","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature"
"spotify:track:5kHMfzgLZP95O9NBy0ku4v","I Can See You (Taylor’s Version) (From The Vault)","Speak Now (Taylor's Version)","Taylor Swift","2023-07-07","273186","71","False","pop","Taylor Swift","0.695","0.768","6","-4.883","1","0.0344","0.0577","0","0.0426","0.813","123.054","4"
"spotify:track:4ABYxlb92WBIjHu7TIKmml","Castles Crumbling (feat. Hayley Williams) (Taylor’s Version) (From The Vault)","Speak Now (Taylor's Version)","Taylor Swift;Hayley Williams","2023-07-07","306062","64","False","pop","Taylor Swift","0.578","0.565","7","-8.064","1","0.0441","0.342","0","0.0662","0.351","147.781","4"
"spotify:track:4s8BIKx4Zh6ryAEz8RTlaU","Foolish One (Taylor’s Version) (From The Vault)","Speak Now (Taylor's Version)","Taylor Swift","2023-07-07","311765","67","False","pop","Taylor Swift","0.672","0.613","7","-4.709","1","0.0298","0.599","0","0.112","0.557","97.041","4"
"spotify:track:1HCdems7PQZRj42QDWLA0A","Timeless (Taylor’s Version) (From The Vault)","Speak Now (Taylor's Version)","Taylor Swift","2023-07-07","321396","66","False","pop","Taylor Swift","0.629","0.578","3","-5.806","1","0.0319","0.332","0","0.0868","0.651","142.887","4"
"spotify:track:2NIBaWXdjaTDmytjjwbEfP","Eyes Open (Taylor's Version)","Eyes Open (Taylor's Version)","Taylor Swift","2021-11-12","243264","55","False","pop","Taylor Swift","0.567","0.762","7","-7.05","1","0.0358","0.000635","0.000565","0.186","0.238","136.982","4"
"spotify:track:2RJnNdu4pb3MypbBroHU0T","Safe & Sound (feat. Joy Williams and John Paul White) (Taylor’s Version)","Safe & Sound (Taylor's Version)","Taylor Swift;Joy Williams;John Paul White","2021-11-12","239668","62","False","pop","Taylor Swift","0.406","0.318","7","-11.052","1","0.0284","0.79","2.88E-6","0.0754","0.278","145.126","4"
"spotify:track:73W5aXorr5vxrySFcoZqIN","Renegade","How Long Do You Think It's Gonna Last?","Big Red Machine;Taylor Swift","2021-08-27","254466","70","True","pop","Jagjaguwar","0.53","0.712","0","-8.135","1","0.0461","0.44","0.0233","0.0931","0.577","167.964","4"
"spotify:track:6N1K5OVVCopBjGViHs2IvP","The Joker And The Queen (feat. Taylor Swift)","The Joker And The Queen (feat. Taylor Swift)","Ed Sheeran;Taylor Swift","2022-02-11","185422","63","False","pop","Atlantic Records UK","0.528","0.309","0","-7.398","1","0.0329","0.924","2.1E-6","0.282","0.307","133.83","4"
"spotify:track:1hR8BSuEqPCCZfv93zzzz9","Welcome To New York (Taylor's Version)","1989 (Taylor's Version)","Taylor Swift","2023-10-26","212600","67","False","pop","Taylor Swift","0.76","0.602","7","-4.871","1","0.0316","0.00661","0.000133","0.325","0.685","116.989","4"
"spotify:track:45wMBGri1PORPjM9PwFfrS","Blank Space (Taylor's Version)","1989 (Taylor's Version)","Taylor Swift","2023-10-26","231833","73","False","pop","Taylor Swift","0.732","0.719","0","-5.469","1","0.0645","0.0901","0","0.331","0.71","96.035","4"
"spotify:track:1hjRhYpWyqDpPahmSlUTlc","Style (Taylor's Version)","1989 (Taylor's Version)","Taylor Swift","2023-10-26","231000","76","False","pop","Taylor Swift","0.514","0.821","7","-4.803","1","0.0444","0.000456","0.0232","0.0946","0.298","94.884","4"
"spotify:track:045ZeOHPIzhxxsm8bq5kyE","Out Of The Woods (Taylor's Version)","1989 (Taylor's Version)","Taylor Swift","2023-10-26","235800","75","False","pop","Taylor Swift","0.544","0.884","7","-5.973","1","0.0383","0.000466","0.000134","0.381","0.184","91.981","4"
"spotify:track:6GXgd1BPD9bUpqw5AntGV5","All You Had To Do Was Stay (Taylor's Version)","1989 (Taylor's Version)","Taylor Swift","2023-10-26","193289","66","False","pop","Taylor Swift","0.589","0.713","0","-5.614","1","0.0308","0.000778","0","0.188","0.54","97.069","4"
"spotify:track:3pv7Q5v2dpdefwdWIvE7yH","Shake It Off (Taylor's Version)","1989 (Taylor's Version)","Taylor Swift","2023-10-26","219209","71","False","pop","Taylor Swift","0.632","0.805","7","-5.707","1","0.069","0.0112","2.51E-5","0.156","0.903","160.052","4"
"spotify:track:43y1WpBdnEy5TR9aZoSQL9","I Wish You Would (Taylor's Version)","1989 (Taylor's Version)","Taylor Swift","2023-10-26","207650","64","False","pop","Taylor Swift","0.671","0.853","0","-6.568","1","0.0417","0.00388","9.48E-6","0.0812","0.523","118.032","4"
"spotify:track:64FzgoLZ3oXu2SriZblHic","Bad Blood (Taylor's Version)","1989 (Taylor's Version)","Taylor Swift","2023-10-26","211103","66","False","pop","Taylor Swift","0.624","0.711","7","-6.347","1","0.159","0.0369","3.13E-6","0.19","0.347","169.999","4"
"spotify:track:1K39ty6o1sHwwlZwO6a7wK","Wildest Dreams (Taylor's Version)","1989 (Taylor's Version)","Taylor Swift","2023-10-26","220433","76","False","pop","Taylor Swift","0.587","0.663","8","-7.439","1","0.0598","0.0348","9.95E-5","0.0971","0.539","139.993","4"
"spotify:track:75W3SngKzTuoQ94uLf3y82","How You Get The Girl (Taylor's Version)","1989 (Taylor's Version)","Taylor Swift","2023-10-26","247533","64","False","pop","Taylor Swift","0.761","0.67","5","-5.956","1","0.0537","0.00198","1.08E-5","0.0873","0.519","120.014","4"
"spotify:track:5QVVjX0ZItqlVpEuVCM9Yg","This Love (Taylor’s Version)","1989 (Taylor's Version)","Taylor Swift","2023-10-26","250100","68","False","pop","Taylor Swift","0.47","0.494","4","-8.672","1","0.0349","0.302","0","0.0672","0.0524","144.039","4"
"spotify:track:2f0GI2ZLUtbGqFx8t2Gk6A","I Know Places (Taylor's Version)","1989 (Taylor's Version)","Taylor Swift","2023-10-26","195700","63","False","pop","Taylor Swift","0.572","0.807","0","-5.348","1","0.0574","0.0846","0","0.071","0.626","160.015","4"
"spotify:track:2ByBBvpR9b7IynvRmnG7kG","Clean (Taylor's Version)","1989 (Taylor's Version)","Taylor Swift","2023-10-26","271000","69","False","pop","Taylor Swift","0.782","0.379","4","-8.964","1","0.0303","0.297","2.98E-5","0.103","0.267","103.99","4"
"spotify:track:2ve0kuaWUCt4Zx8x4bf1MR","Wonderland (Taylor's Version)","1989 (Taylor's Version)","Taylor Swift","2023-10-26","245566","65","False","pop","Taylor Swift","0.387","0.703","3","-5.956","1","0.0545","0.0105","1.1E-5","0.128","0.32","123.18","5"
"spotify:track:4UwqOWDpdeIDVQDuKT6iza","You Are In Love (Taylor's Version)","1989 (Taylor's Version)","Taylor Swift","2023-10-26","267389","69","False","pop","Taylor Swift","0.554","0.509","2","-9.403","1","0.0455","0.572","2.08E-6","0.113","0.401","85.079","4"
"spotify:track:2vPMoMDXxu9uX1igWZmXSG","New Romantics (Taylor's Version)","1989 (Taylor's Version)","Taylor Swift","2023-10-26","230177","69","False","pop","Taylor Swift","0.653","0.848","5","-5.936","1","0.0583","0.00516","4.24E-6","0.0798","0.724","122.017","4"
"spotify:track:71BqAINEnezjQfxE4VuJfq","""Slut!"" (Taylor's Version) (From The Vault)","1989 (Taylor's Version)","Taylor Swift","2023-10-26","180381","74","False","pop","Taylor Swift","0.621","0.415","2","-13.187","1","0.0543","0.33","0.000112","0.0634","0.313","77.978","4"
"spotify:track:4NioO5R9sHEZh4cGzMHyNt","Say Don't Go (Taylor's Version) (From The Vault)","1989 (Taylor's Version)","Taylor Swift","2023-10-26","279833","69","False","pop","Taylor Swift","0.632","0.539","4","-8.375","1","0.0342","0.0684","5.82E-6","0.132","0.186","109.962","4"
"spotify:track:5KD6AEm19QnMbfWpfoOHMl","Now That We Don't Talk (Taylor's Version) (From The Vault)","1989 (Taylor's Version)","Taylor Swift","2023-10-26","146436","72","False","pop","Taylor Swift","0.8","0.509","0","-9.386","1","0.034","0.16","3.05E-5","0.0834","0.0768","109.994","4"
"spotify:track:6T0sEnqjmHISIKwFETeeiP","Suburban Legends (Taylor's Version) (From The Vault)","1989 (Taylor's Version)","Taylor Swift","2023-10-26","171818","63","False","pop","Taylor Swift","0.695","0.607","0","-8.84","1","0.0357","0.212","0","0.102","0.394","118.043","4"
"spotify:track:1Iq8oo9XkmmvCQiGOfORiz","Is It Over Now? (Taylor's Version) (From The Vault)","1989 (Taylor's Version)","Taylor Swift","2023-10-26","229477","73","False","pop","Taylor Swift","0.599","0.651","0","-7.343","1","0.035","0.0486","0","0.126","0.153","100.001","4"
"spotify:track:6qAcApH8obo8eqatCKUHd9","Bad Blood (feat. Kendrick Lamar) (Taylor's Version)","1989 (Taylor's Version) [Deluxe]","Taylor Swift;Kendrick Lamar","2023-10-27","199773","65","False","hip hop, rap","Taylor Swift","0.604","0.644","2","-6.931","1","0.0889","0.0143","0","0.237","0.197","170.088","4"
"spotify:track:6xsEAm6w9oMQYYg3jkEkMT","Bad Blood","Bad Blood","Taylor Swift;Kendrick Lamar","2015-05-17","200106","68","False","hip hop, rap","Taylor Swift","0.654","0.655","11","-7.388","0","0.106","0.0294","0","0.139","0.221","170.16","4"
"spotify:track:2yLa0QULdQr0qAIvVwN6B5","...Ready For It?","reputation","Taylor Swift","2017-11-10","208186","80","False","pop","Taylor Swift","0.613","0.764","2","-6.509","1","0.136","0.0527","0","0.197","0.417","160.015","4"
"spotify:track:2x0WlnmfG39ZuDmstl9xfX","End Game","reputation","Taylor Swift;Ed Sheeran;Future","2017-11-10","244826","75","False","pop, rap","Taylor Swift","0.649","0.589","2","-6.237","1","0.0558","0.00845","0","0.108","0.151","159.073","4"
"spotify:track:4svZDCRz4cJoneBpjpx8DJ","I Did Something Bad","reputation","Taylor Swift","2017-11-10","238253","75","False","pop","Taylor Swift","0.696","0.602","0","-6.156","0","0.159","0.0679","2.11E-5","0.0696","0.305","82.989","4"
"spotify:track:1R0a2iXumgCiFb7HEZ7gUE","Don’t Blame Me","reputation","Taylor Swift","2017-11-10","236413","83","False","pop","Taylor Swift","0.615","0.534","9","-6.719","0","0.0386","0.106","1.76E-5","0.0607","0.193","135.917","4"
"spotify:track:6NFyWDv5CjfwuzoCkw47Xf","Delicate","reputation","Taylor Swift","2017-11-10","232253","82","False","pop","Taylor Swift","0.75","0.404","9","-10.178","0","0.0682","0.216","0.000357","0.0911","0.0499","95.045","4"
"spotify:track:1P17dC1amhFzptugyAO7Il","Look What You Made Me Do","reputation","Taylor Swift","2017-11-10","211853","79","False","pop","Taylor Swift","0.766","0.709","9","-6.471","0","0.123","0.204","1.41E-5","0.126","0.506","128.07","4"
"spotify:track:5PxFv9yJEg9dxvbZggykro","So It Goes...","reputation","Taylor Swift","2017-11-10","227906","68","False","pop","Taylor Swift","0.574","0.61","2","-7.283","1","0.0732","0.122","1.1E-6","0.13","0.374","74.957","4"
"spotify:track:1ZY1PqizIl78geGM4xWlEA","Gorgeous","reputation","Taylor Swift","2017-11-10","209680","75","False","pop","Taylor Swift","0.8","0.535","7","-6.684","1","0.135","0.0713","9.48E-6","0.213","0.451","92.027","4"
"spotify:track:0VE4kBnHJUgtMf0dy6DRmW","Getaway Car","reputation","Taylor Swift","2017-11-10","233626","80","False","pop","Taylor Swift","0.562","0.689","2","-6.745","1","0.127","0.00465","2.23E-6","0.0888","0.351","172.054","4"
"spotify:track:7HuBDWi18s4aJM8UFnNheH","King Of My Heart","reputation","Taylor Swift","2017-11-10","214320","73","False","pop","Taylor Swift","0.675","0.703","0","-7.902","1","0.0382","0.00882","2.21E-6","0.0391","0.314","110.01","4"
"spotify:track:7I7JbDv63ZJJsSi24DyJrz","Dancing With Our Hands Tied","reputation","Taylor Swift","2017-11-10","211506","71","False","pop","Taylor Swift","0.624","0.691","0","-6.686","0","0.196","0.0604","1.1E-5","0.138","0.284","160.024","4"
"spotify:track:6oVxXO5oQ4pTpO8RSnkzvv","Dress","reputation","Taylor Swift","2017-11-10","230373","82","False","pop","Taylor Swift","0.719","0.469","0","-8.792","1","0.0533","0.0329","0","0.169","0.0851","120.085","4"
"spotify:track:07NxDD1iKCHbAldceD7QLP","This Is Why We Can't Have Nice Things","reputation","Taylor Swift","2017-11-10","207133","68","False","pop","Taylor Swift","0.567","0.789","5","-5.986","1","0.115","0.0156","0","0.382","0.438","163.96","4"
"spotify:track:1GwMQaZz6Au3QLDbjbMdme","Call It What You Want","reputation","Taylor Swift","2017-11-10","203506","78","False","pop","Taylor Swift","0.598","0.504","9","-9.874","1","0.0731","0.186","0.000221","0.34","0.252","163.954","4"
"spotify:track:7F5oktn5YOsR9eR5YsFtqb","New Year’s Day","reputation","Taylor Swift","2017-11-10","235466","70","False","pop","Taylor Swift","0.661","0.151","0","-12.864","1","0.0354","0.921","0","0.13","0.23","94.922","4"
"spotify:track:4P9Q0GojKVXpRTJCaL3kyy","All Of The Girls You Loved Before","All Of The Girls You Loved Before","Taylor Swift","2019-08-23","221407","72","False","pop","Taylor Swift","0.729","0.467","2","-9.682","1","0.0419","0.71","4.53E-5","0.129","0.401","96.042","3"
"spotify:track:2slqvGLwzZZYsT4K4Y1GBC","Only The Young - Featured in Miss Americana","Only The Young (Featured in Miss Americana)","Taylor Swift","2020-01-31","157507","59","False","pop","Taylor Swift","0.56","0.78","5","-4.895","0","0.0517","0.00244","0","0.0714","0.602","93.516","4"
"spotify:track:4pfrrhvplbJZAIsfosGWQP","the 1","folklore (deluxe version)","Taylor Swift","2020-08-18","210240","67","True","pop","Taylor Swift","0.78","0.361","0","-6.942","1","0.048","0.75","7.14E-6","0.108","0.163","139.902","4"
"spotify:track:0KRYCBwIpWYFNrXOmXbyUh","cardigan","folklore (deluxe version)","Taylor Swift","2020-08-18","239560","68","False","pop","Taylor Swift","0.612","0.58","0","-8.572","0","0.0419","0.525","0.000414","0.26","0.534","130.045","4"
"spotify:track:2olxzvoFI9IpxqFeUv7WOX","the last great american dynasty","folklore (deluxe version)","Taylor Swift","2020-08-18","231000","65","True","pop","Taylor Swift","0.688","0.653","7","-8.558","1","0.0403","0.481","0.00414","0.106","0.701","147.991","4"
"spotify:track:5S4aYQAJOwJMAamANWlICO","exile (feat. Bon Iver)","folklore (deluxe version)","Taylor Swift;Bon Iver","2020-08-18","285640","67","False","pop","Taylor Swift","0.31","0.374","6","-8.464","1","0.0275","0.761","2.46E-5","0.11","0.16","75.938","4"
"spotify:track:5P2bHCDM2tsgIaYWsZMhu5","my tears ricochet","folklore (deluxe version)","Taylor Swift","2020-08-18","255893","66","False","pop","Taylor Swift","0.456","0.265","0","-10.663","1","0.0328","0.814","0","0.0679","0.112","129.947","4"
"spotify:track:2I8YAEA1VmCuP1wkJHMpTw","mirrorball","folklore (deluxe version)","Taylor Swift","2020-08-18","208973","65","False","pop","Taylor Swift","0.549","0.417","7","-10.064","1","0.035","0.686","1.9E-6","0.0604","0.347","110.137","4"
"spotify:track:76mOLcXOjOEhyY4mMF1l3r","seven","folklore (deluxe version)","Taylor Swift","2020-08-18","208906","64","False","pop","Taylor Swift","0.602","0.494","4","-10.813","1","0.0277","0.888","2.59E-5","0.0902","0.374","94.955","4"
"spotify:track:6nK2pIKFcRc5frrZKHgsiT","august","folklore (deluxe version)","Taylor Swift","2020-08-18","261920","66","False","pop","Taylor Swift","0.387","0.634","5","-9.222","1","0.0363","0.553","6.93E-5","0.0931","0.42","89.567","4"
"spotify:track:7cm50Lw03k6VvRauJtkyTj","this is me trying","folklore (deluxe version)","Taylor Swift","2020-08-18","195106","66","False","pop","Taylor Swift","0.511","0.478","9","-9.837","1","0.0322","0.312","2.3E-5","0.147","0.408","135.882","4"
"spotify:track:6DrLROM5MG9bxWHeEG5elq","illicit affairs","folklore (deluxe version)","Taylor Swift","2020-08-18","190893","65","False","pop","Taylor Swift","0.529","0.304","10","-10.567","1","0.0356","0.862","0","0.108","0.44","119.58","4"
"spotify:track:2ehRU518I0hYqMGQnk4lDY","invisible string","folklore (deluxe version)","Taylor Swift","2020-08-18","252880","65","False","pop","Taylor Swift","0.651","0.459","4","-11.128","0","0.0507","0.859","6.63E-5","0.105","0.454","83.455","4"
"spotify:track:0RP1kqoSPkVXsKiQNhMKzV","mad woman","folklore (deluxe version)","Taylor Swift","2020-08-18","237266","63","True","pop","Taylor Swift","0.593","0.7","3","-9.016","1","0.0492","0.67","6.77E-6","0.116","0.451","141.898","4"
"spotify:track:1EXa37LpSvi3OQ9UYQ28rD","epiphany","folklore (deluxe version)","Taylor Swift","2020-08-18","289746","62","False","pop","Taylor Swift","0.317","0.254","1","-13.679","1","0.0286","0.727","0.000326","0.0867","0.103","93.933","4"
"spotify:track:3IhtE4fkytdrtEfV34UzkD","betty","folklore (deluxe version)","Taylor Swift","2020-08-18","294520","63","True","pop","Taylor Swift","0.595","0.376","0","-8.767","1","0.0256","0.589","0","0.0989","0.476","95.946","4"
"spotify:track:6JlI8Ay77m4nJvZTHvfT1J","peace","folklore (deluxe version)","Taylor Swift","2020-08-18","234000","63","True","pop","Taylor Swift","0.644","0.284","5","-12.879","1","0.0821","0.916","1.5E-5","0.0909","0.328","150.072","4"
"spotify:track:0YeDG5HnKnG7jpArkzsSPa","hoax","folklore (deluxe version)","Taylor Swift","2020-08-18","220040","62","False","pop","Taylor Swift","0.676","0.178","8","-15.01","1","0.0394","0.964","7.9E-6","0.135","0.404","118.84","4"
"spotify:track:0eFQWVz0qIxDOvhLpZ40P7","the lakes - bonus track","folklore (deluxe version)","Taylor Swift","2020-08-18","211813","66","False","pop","Taylor Swift","0.313","0.258","2","-11.532","1","0.0383","0.842","1.3E-6","0.0948","0.268","179.947","4"
"spotify:track:3Uo7WG0vmLQ07WB4BDwy7D","willow","evermore","Taylor Swift","2020-12-10","214706","69","False","pop","Taylor Swift","0.392","0.579","7","-9.195","1","0.164","0.835","0.00179","0.145","0.549","80.961","4"
"spotify:track:6rap8NpGq8LDcVaJWkKFPn","champagne problems","evermore","Taylor Swift","2020-12-10","244000","57","False","pop","Taylor Swift","0.463","0.248","0","-12.036","1","0.0374","0.92","0","0.113","0.325","171.346","4"
"spotify:track:2ZTKWFG6OtHI3ewy9OGNOY","gold rush","evermore","Taylor Swift","2020-12-10","185320","46","False","pop","Taylor Swift","0.498","0.471","9","-10.406","1","0.0411","0.811","0.113","0.121","0.351","112.018","4"
"spotify:track:4GBkffrtA51p17JH35irGA","‘tis the damn season","evermore","Taylor Swift","2020-12-10","229840","50","False","pop","Taylor Swift","0.575","0.435","5","-8.193","1","0.0311","0.737","5.38E-5","0.105","0.351","145.91","4"
"spotify:track:1t2M7UYoUpmhfZNMBsymJr","tolerate it","evermore","Taylor Swift","2020-12-10","245440","49","False","pop","Taylor Swift","0.373","0.36","9","-10.376","1","0.0387","0.878","1.54E-5","0.079","0.212","147.442","5"
"spotify:track:6NriykdkRrjQMZo1sfVYUo","no body, no crime (feat. HAIM)","evermore","Taylor Swift;HAIM","2020-12-10","215626","57","False","pop","Taylor Swift","0.547","0.613","7","-7.577","0","0.0264","0.431","0","0.102","0.528","79.011","4"
"spotify:track:0EFdoyXHpRHhEmsOlQhIXO","happiness","evermore","Taylor Swift","2020-12-10","315146","45","False","pop","Taylor Swift","0.558","0.331","11","-10.649","1","0.0381","0.861","0","0.113","0.201","122.035","4"
"spotify:track:3w9VRlKPvNxj40RdUGRweH","dorothea","evermore","Taylor Swift","2020-12-10","225880","58","False","pop","Taylor Swift","0.607","0.488","4","-8.329","1","0.0264","0.694","0","0.129","0.361","119.953","4"
"spotify:track:4tyX1rw9X309WkEdh2As4B","coney island (feat. The National)","evermore","Taylor Swift;The National","2020-12-10","275320","55","False","indie, rock","Taylor Swift","0.529","0.536","8","-11.269","1","0.0627","0.826","0.00082","0.141","0.304","107.873","4"
"spotify:track:7tXMHAFEOzcUaUQqovRGho","ivy","evermore","Taylor Swift","2020-12-10","260440","48","False","pop","Taylor Swift","0.329","0.547","2","-9.514","1","0.0397","0.848","1.11E-5","0.088","0.522","86.629","4"
"spotify:track:3qy4znWySY3rwzS2vHDOeg","cowboy like me","evermore","Taylor Swift","2020-12-10","275040","48","False","pop","Taylor Swift","0.605","0.513","0","-8.962","1","0.0337","0.774","0.000177","0.123","0.512","127.986","4"
"spotify:track:0vVMlbdYx2080Oa9FndPZr","long story short","evermore","Taylor Swift","2020-12-10","215920","59","False","pop","Taylor Swift","0.546","0.732","0","-7.715","1","0.0423","0.674","0.184","0.0972","0.571","157.893","4"
"spotify:track:7vBNFh3NIZTj6tB5s1IBjE","marjorie","evermore","Taylor Swift","2020-12-10","257773","64","False","pop","Taylor Swift","0.535","0.562","5","-11.615","1","0.0479","0.878","0.000132","0.114","0.294","96.103","4"
"spotify:track:3uayvzcbqFydIbgUeC6EJh","closure","evermore","Taylor Swift","2020-12-10","180653","51","False","pop","Taylor Swift","0.686","0.705","9","-10.823","1","0.249","0.832","4.55E-6","0.134","0.919","151.868","5"
"spotify:track:0AaV4MJrgmLV3XhoiWXjjb","evermore (feat. Bon Iver)","evermore","Taylor Swift;Bon Iver","2020-12-10","304106","64","False","pop","Taylor Swift","0.395","0.27","1","-10.672","1","0.0309","0.937","0.00249","0.111","0.314","120.94","5"
"spotify:track:3zwMVvkBe2qIKDObWgXw4N","right where you left me - bonus track","evermore (deluxe version)","Taylor Swift","2021-01-07","245026","76","False","pop","TS/Republic","0.581","0.619","10","-6.524","1","0.0282","0.769","0.000106","0.117","0.645","137.915","4"
"spotify:track:1kdWw77ZpYOkhxeuhzU1j6","it’s time to go - bonus track","evermore (deluxe version)","Taylor Swift","2021-01-07","254640","65","False","pop","TS/Republic","0.592","0.41","0","-12.426","1","0.0397","0.801","1.39E-5","0.09","0.416","151.923","4"
"spotify:track:5jQI2r1RdgtuT8S3iG8zFC","Lavender Haze","Midnights","Taylor Swift","2022-10-21","202395","73","True","pop","Taylor Swift","0.735","0.449","7","-10.56","0","0.0883","0.23","0.00126","0.132","0.0955","97.05","4"
"spotify:track:3eX0NZfLtGzoLUxPNvRfqm","Maroon","Midnights","Taylor Swift","2022-10-21","218270","72","True","pop","Taylor Swift","0.655","0.384","7","-8.29","1","0.0349","0.0634","1.45E-6","0.0973","0.0384","108.058","4"
"spotify:track:0V3wPSX9ygBnCm8psDIegu","Anti-Hero","Midnights","Taylor Swift","2022-10-21","200690","81","False","pop","Taylor Swift","0.633","0.648","4","-6.645","1","0.062","0.121","2.62E-6","0.161","0.49","96.888","4"
"spotify:track:1wtOxkiel43cVs0Yux5Q4h","Snow On The Beach (feat. Lana Del Rey)","Midnights","Taylor Swift;Lana Del Rey","2022-10-21","256124","68","True","pop","Taylor Swift","0.663","0.321","9","-13.527","1","0.0409","0.701","0.000598","0.107","0.153","110.021","4"
"spotify:track:4D7BCuvgdJlYvlX5WlN54t","You're On Your Own, Kid","Midnights","Taylor Swift","2022-10-21","194206","78","False","pop","Taylor Swift","0.696","0.39","2","-10.331","1","0.0616","0.447","1.55E-5","0.125","0.395","120.032","4"
"spotify:track:3rWDp9tBPQR9z6U5YyRSK4","Midnight Rain","Midnights","Taylor Swift","2022-10-21","174782","75","False","pop","Taylor Swift","0.604","0.375","0","-11.637","1","0.0633","0.71","5.87E-5","0.116","0.203","137.651","4"
"spotify:track:0heeNYlwOGuUSe7TgUD27B","Question...?","Midnights","Taylor Swift","2022-10-21","210556","64","True","pop","Taylor Swift","0.654","0.51","7","-8.767","1","0.242","0.206","0","0.249","0.105","108.874","4"
"spotify:track:1xwAWUI6Dj0WGC3KiUPN0O","Vigilante Shit","Midnights","Taylor Swift","2022-10-21","164801","69","True","pop","Taylor Swift","0.872","0.267","4","-10.764","0","0.387","0.166","2.18E-5","0.123","0.168","79.964","4"
"spotify:track:3qoftcUZaUOncvIYjFSPdE","Bejeweled","Midnights","Taylor Swift","2022-10-21","194165","73","False","pop","Taylor Swift","0.687","0.551","7","-9.202","1","0.0787","0.0593","0.000143","0.09","0.443","163.994","4"
"spotify:track:0A1JLUlkZkp2EFrosoNQi0","Labyrinth","Midnights","Taylor Swift","2022-10-21","247962","73","False","pop","Taylor Swift","0.48","0.295","0","-15.512","1","0.0384","0.797","0.333","0.12","0.132","110.018","4"
"spotify:track:7KokYm8cMIXCsGVmUvKtqf","Karma","Midnights","Taylor Swift","2022-10-21","204852","76","True","pop","Taylor Swift","0.64","0.619","8","-7.108","1","0.065","0.062","0","0.475","0.121","90.008","4"
"spotify:track:0wavGRldH0AWyu2zvTz8zb","Sweet Nothing","Midnights","Taylor Swift","2022-10-21","188496","68","False","pop","Taylor Swift","0.336","0.161","0","-14.973","1","0.0456","0.968","0.00011","0.115","0.407","176.48","4"
"spotify:track:7FmYn9e7KHMXcxqGSj9LjH","Mastermind","Midnights","Taylor Swift","2022-10-21","191039","69","False","pop","Taylor Swift","0.66","0.343","4","-14.132","1","0.14","0.565","0.00134","0.0922","0.137","125.96","4"
"spotify:track:3UMrglJeju5yWyYIW6o99b","The Great War","Midnights (3am Edition)","Taylor Swift","2022-10-22","240355","67","False","pop","Taylor Swift","0.57","0.747","5","-8.93","1","0.0342","0.199","2.32E-5","0.0854","0.574","96.016","4"
"spotify:track:0BiqmkasE5FdrChwKfVp8X","Bigger Than The Whole Sky","Midnights (3am Edition)","Taylor Swift","2022-10-22","218502","65","False","pop","Taylor Swift","0.42","0.22","6","-12.584","1","0.0472","0.841","0.00131","0.114","0.0705","165.564","4"
"spotify:track:7712gjoih4QoDbXpljEk21","Paris","Midnights (3am Edition)","Taylor Swift","2022-10-22","196258","63","False","pop","Taylor Swift","0.703","0.518","7","-10.501","1","0.085","0.103","2.89E-5","0.148","0.347","110.94","4"
"spotify:track:5kiZGSxgqPdv6rbqL9THdd","High Infidelity","Midnights (3am Edition)","Taylor Swift","2022-10-22","231475","63","False","pop","Taylor Swift","0.571","0.547","10","-10.141","1","0.101","0.704","0","0.0877","0.768","175.933","4"
"spotify:track:6wAFvJPpTZVirBKGZ4EnMW","Glitch","Midnights (3am Edition)","Taylor Swift","2022-10-22","148781","59","False","pop","Taylor Swift","0.677","0.47","11","-9.65","0","0.259","0.314","0","0.11","0.347","140.881","4"
"spotify:track:0aV5uARAknQgYhBaK944FP","Would've, Could've, Should've","Midnights (3am Edition)","Taylor Swift","2022-10-22","260361","66","False","pop","Taylor Swift","0.485","0.846","0","-6.557","1","0.117","0.393","0.00115","0.124","0.548","157.918","4"
"spotify:track:3QF5RsWzK1lCvf2o2cY65P","Dear Reader","Midnights (3am Edition)","Taylor Swift","2022-10-22","225194","62","False","pop","Taylor Swift","0.674","0.39","0","-11.944","1","0.0483","0.464","0.00122","0.116","0.151","107.891","4"
"spotify:track:3xYJScVfxByb61dYHTwiby","Hits Different","Midnights (The Til Dawn Edition)","Taylor Swift","2023-05-26","234466","72","True","pop","Taylor Swift","0.666","0.786","5","-6.556","1","0.0439","0.134","3.34E-6","0.265","0.261","106.02","4"
"spotify:track:4zmKGsrXjLmljb5fTaBTot","Snow On The Beach (feat. More Lana Del Rey)","Midnights (The Til Dawn Edition)","Taylor Swift;Lana Del Rey","2023-05-26","229942","72","True","pop","Taylor Swift","0.664","0.399","6","-10.997","0","0.0349","0.797","3.13E-6","0.105","0.265","109.937","4"
"spotify:track:4i6cwNY6oIUU2XZxPIw82Y","Karma (feat. Ice Spice)","Midnights (The Til Dawn Edition)","Taylor Swift;Ice Spice","2023-05-26","201493","61","True","pop","Taylor Swift","0.615","0.626","8","-6.548","1","0.0778","0.0574","0","0.596","0.0705","89.984","4"
"spotify:track:3CWq0pAKKTWb0K4yiglDc4","You’re Losing Me (From The Vault)","You're Losing Me (From The Vault)","Taylor Swift","2023-11-29","277831","75","False","pop","Taylor Swift","0.744","0.396","0","-13.712","1","0.057","0.509","0.00319","0.121","0.18","102.969","4"
